Date,Realized Variance (5-min)
2013-02-05,12.025266409237162
2013-02-06,14.551705161468995
2013-02-07,18.079754779884315
2013-02-08,14.15355570013504
2013-02-11,17.134748973017352
2013-02-12,14.105987295425695
2013-02-13,14.701499473425258
2013-02-14,14.711814102906914
2013-02-15,19.19375902706578
2013-02-18,10.673019908492035
2013-02-19,13.299988204745445
2013-02-20,27.265899816165597
2013-02-21,20.959635228745928
2013-02-22,14.893166714249235
2013-02-25,21.06273324000135
2013-02-26,20.4087166715147
2013-02-27,17.0414303854995
2013-02-28,18.930134060445614
2013-03-01,19.007528289952987
2013-03-04,17.08130901758414
2013-03-05,16.219232677823648
2013-03-06,15.158110550793161
2013-03-07,15.630563606626922
2013-03-08,15.38549126634648
2013-03-11,14.891809376765618
2013-03-12,17.151573224261725
2013-03-13,18.468243640962843
2013-03-14,15.857824490616167
2013-03-15,12.761168888649213
2013-03-18,17.932342439399513
2013-03-19,18.585356365617102
2013-03-20,17.20755169204437
2013-03-21,18.13310846829545
2013-03-22,14.51753355480047
2013-03-25,18.626390369822108
2013-03-26,14.15691006910427
2013-03-27,14.893481040336829
2013-03-28,13.06388017364525
2013-04-01,15.365913238518146
2013-04-02,16.30722225662054
2013-04-03,20.132428942356412
2013-04-04,26.01665159317027
2013-04-05,20.839839563782654
2013-04-08,17.786987250190016
2013-04-09,17.412232921730393
2013-04-10,18.03658415648671
2013-04-11,16.970315162666083
2013-04-12,23.96374147679124
2013-04-15,36.82304754000051
2013-04-16,29.63157867333845
2013-04-17,28.12148794458237
2013-04-18,31.351136238826477
2013-04-19,18.75563100540645
2013-04-22,20.362091230351023
2013-04-23,24.343640628408476
2013-04-24,19.181156269349728
2013-04-25,23.145332624381663
2013-04-26,22.972163228041218
2013-04-29,18.837135624406585
2013-04-30,21.08667286849228
2013-05-01,25.569878321177452
2013-05-02,25.6096297028084
2013-05-03,24.235640305345186
2013-05-06,21.535286140395367
2013-05-07,18.68837663673694
2013-05-08,17.425018318733425
2013-05-09,18.392231152466046
2013-05-10,22.199129144589293
2013-05-13,20.524067547032793
2013-05-14,18.28680613060477
2013-05-15,22.641764373181065
2013-05-16,19.537991938640992
2013-05-17,18.957934706476067
2013-05-20,17.56081886977988
2013-05-21,20.24006481041079
2013-05-22,27.70072710748367
2013-05-23,26.53501115668393
2013-05-24,18.33928309051722
2013-05-27,10.616689794254555
2013-05-28,17.070132799709345
2013-05-29,22.28575317683859
2013-05-30,26.452253938772202
2013-05-31,20.91278893262781
2013-06-03,22.40827451606966
2013-06-04,24.29398944477815
2013-06-05,19.67707585026996
2013-06-06,15.903364635041928
2013-06-07,20.212351570661355
2013-06-10,14.835404131148364
2013-06-11,19.74883770529311
2013-06-12,18.75710985023223
2013-06-13,16.8559286187194
2013-06-14,16.85454003194828
2013-06-17,20.007778547385367
2013-06-18,14.589066867045414
2013-06-19,19.187799510487842
2013-06-20,24.68171817417179
2013-06-21,23.702436008360994
2013-06-24,23.896323143516504
2013-06-25,21.397654018540297
2013-06-26,25.74767316843981
2013-06-27,19.161662427898833
2013-06-28,19.83415843193931
2013-07-01,18.27640113968011
2013-07-02,23.04477843516832
2013-07-03,26.252389681123
2013-07-04,11.467527791709204
2013-07-05,23.966202971732702
2013-07-08,20.000026627814506
2013-07-09,17.252306390891466
2013-07-10,20.374242413874306
2013-07-11,24.009120516204526
2013-07-12,18.581896385555194
2013-07-15,18.335692258843856
2013-07-16,15.696648505495473
2013-07-17,16.347922553349882
2013-07-18,15.29216218102412
2013-07-19,23.44718088820862
2013-07-22,19.783689886624277
2013-07-23,20.28274071996112
2013-07-24,20.724921136403342
2013-07-25,22.640515174408378
2013-07-26,16.392395832925992
2013-07-29,16.221795110230637
2013-07-30,16.326504100229506
2013-07-31,22.476688746470863
2013-08-01,18.25708726552484
2013-08-02,20.933619043947758
2013-08-05,17.72551097139215
2013-08-06,20.286874257017313
